## number of indices and start and end years in scaIndex.dat
# n3PAgeSeries
3

# nTAgeSeries
2

# nAgeSeries
5

# ageIndex
1 2 3 4 5

# index min ages
2 4 3 4 2

# index max ages
11 10 9 6 3

# ageFirstYear
1 9 38 17 17

# ageLastYear
45 45 45 45 44

## proportions at age
# paaCatchN
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.3225	0.1493	0.1340	0.2760	0.2279	0.0882	0.1405	0.4408	0.2729	0.1091	0.2844	0.1468	0.3324	0.3384	0.1506	0.3351	0.2233	0.1981	0.1372	0.2198	0.4003	0.4039	0.2308	0.1174	0.3198	0.3948	0.2536	0.3972	0.1697	0.3217	0.2519	0.1512	0.2590	0.2391	0.0771	0.1147	0.2000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.2259	0.2227	0.1189	0.1342	0.2418	0.1309	0.0819	0.0618	0.4119	0.2632	0.0625	0.1308	0.0832	0.1202	0.0634	0.0512	0.1201	0.1397	0.0831	0.0846	0.0595	0.2778	0.1872	0.1161	0.1106	0.3576	0.3781	0.2849	0.4233	0.2392	0.3118	0.2722	0.3137	0.4475	0.3636	0.1528	0.1515
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1071	0.1020	0.1089	0.0615	0.0914	0.1253	0.0891	0.0346	0.0785	0.2794	0.1189	0.0252	0.0793	0.0238	0.0348	0.0231	0.0314	0.1668	0.0644	0.0467	0.0169	0.0593	0.1809	0.0677	0.0739	0.0406	0.1691	0.1463	0.1949	0.2883	0.2174	0.3159	0.2446	0.1556	0.2982	0.3618	0.1775
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0489	0.0618	0.0579	0.0773	0.0640	0.0403	0.0784	0.0356	0.0610	0.0489	0.1296	0.0437	0.0114	0.0152	0.0067	0.0063	0.0093	0.0417	0.0442	0.0281	0.0319	0.0111	0.0219	0.0188	0.0581	0.0463	0.0337	0.0314	0.1319	0.0896	0.0707	0.1104	0.1186	0.1080	0.1872	0.1847	0.2595
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.0066	0.0271	0.0281	0.0346	0.0673	0.0252	0.0378	0.0101	0.0279	0.0314	0.0184	0.0392	0.0185	0.0041	0.0050	0.0020	0.0064	0.0183	0.0102	0.0199	0.0123	0.0103	0.0074	0.0033	0.0237	0.0420	0.0395	0.0025	0.0017	0.0142	0.0332	0.0394	0.0426	0.0346	0.0478	0.0673	0.1632
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000

#paaCPUEm                                                                                                                                                                                                                            
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.2233	0.1147	0.2663	0.1500	0.2209	0.4093	0.2465	0.0193	0.0418	0.0056	0.1301	0.1961	0.2039	0.2745	0.2474	0.1699	0.2763	0.1795	0.1548	0.0616	0.0493	0.0400	0.3376	0.2105	0.0356	0.0108	0.0046	0.0208	0.0000	0.0060	0.0129	0.0052	0.0043	0.0069	0.0000	0.0097	0.0113
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1854	0.2163	0.2427	0.2780	0.1597	0.1108	0.5980	0.3641	0.0675	0.2625	0.0803	0.4451	0.1715	0.3648	0.4731	0.4180	0.2468	0.3765	0.2809	0.3800	0.2249	0.1146	0.0714	0.3740	0.2672	0.0556	0.0605	0.0396	0.1473	0.0384	0.0568	0.0416	0.0401	0.0125	0.0331	0.0919	0.0247
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.3427	0.1882	0.2131	0.2475	0.1733	0.0913	0.0816	0.4570	0.3394	0.0894	0.4609	0.0803	0.3481	0.1443	0.1743	0.2965	0.2182	0.1762	0.1982	0.3077	0.4007	0.3178	0.1245	0.0866	0.3962	0.3236	0.2712	0.2478	0.0922	0.3673	0.3640	0.1439	0.1664	0.1128	0.0253	0.1112	0.1461
-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	-1.0000	0.1563	0.3759	0.0978	0.1348	0.3050	0.1199	0.0339	0.0780	0.4565	0.3212	0.0398	0.1673	0.0702	0.0911	0.0563	0.0898	0.2111	0.1188	0.1414	0.0925	0.1480	0.3279	0.1477	0.1913	0.1155	0.4155	0.3639	0.3703	0.3153	0.1634	0.2988	0.2678	0.4208	0.3800	0.2902	0.1425	0.1262
